Flight Time              x_NED                    y_NED                    z_NED                    
26.220000                4719.602930              0.000000                 -5250.004340             
26.230000                4721.402930              0.000000                 -5250.004342             
26.240000                4723.202930              0.000000                 -5250.004344             
26.250000                4725.002930              0.000000                 -5250.004346             
26.260000                4726.802930              0.000000                 -5250.004349             
26.270000                4728.602930              0.000000                 -5250.004351             
26.280000                4730.402930              0.000000                 -5250.004353             
26.290000                4732.202930              0.000000                 -5250.004355             
26.300000                4734.002930              0.000000                 -5250.004357             
26.310000                4735.802930              0.000000                 -5250.004359             
26.320000                4737.602930              0.000000                 -5250.004361             
26.330000                4739.402930              0.000000                 -5250.004364             
26.340000                4741.202930              0.000000                 -5250.004366             
26.350000                4743.002929              0.000000                 -5250.004368             
26.360000                4744.802929              0.000000                 -5250.004370             
26.370000                4746.602929              0.000000                 -5250.004372             
26.380000                4748.402929              0.000000                 -5250.004374             
26.390000                4750.202929              0.000000                 -5250.004376             
26.400000                4752.002929              0.000000                 -5250.004378             
26.410000                4753.802929              0.000000                 -5250.004381             
26.420000                4755.602929              0.000000                 -5250.004383             
26.430000                4757.402929              0.000000                 -5250.004385             
26.440000                4759.202929              0.000000                 -5250.004387             
26.450000                4761.002929              0.000000                 -5250.004389             
26.460000                4762.802928              0.000000                 -5250.004391             
26.470000                4764.602928              0.000000                 -5250.004393             
26.480000                4766.402928              0.000000                 -5250.004395             
26.490000                4768.202928              0.000000                 -5250.004397             
26.500000                4770.002928              0.000000                 -5250.004399             
26.510000                4771.802928              0.000000                 -5250.004401             
26.520000                4773.602928              0.000000                 -5250.004404             
26.530000                4775.402928              0.000000                 -5250.004406             
26.540000                4777.202928              0.000000                 -5250.004408             
26.550000                4779.002928              0.000000                 -5250.004410             
26.560000                4780.802928              0.000000                 -5250.004412             
26.570000                4782.602928              0.000000                 -5250.004414             
26.580000                4784.402928              0.000000                 -5250.004416             
26.590000                4786.202927              0.000000                 -5250.004418             
26.600000                4788.002927              0.000000                 -5250.004420             
26.610000                4789.802927              0.000000                 -5250.004422             
26.620000                4791.602927              0.000000                 -5250.004424             
26.630000                4793.402927              0.000000                 -5250.004426             
26.640000                4795.202927              0.000000                 -5250.004428             
26.650000                4797.002927              0.000000                 -5250.004430             
26.660000                4798.802927              0.000000                 -5250.004432             
26.670000                4800.602927              0.000000                 -5250.004434             
26.680000                4802.402927              0.000000                 -5250.004436             
26.690000                4804.202927              0.000000                 -5250.004438             
26.700000                4806.002927              0.000000                 -5250.004440             
26.710000                4807.802927              0.000000                 -5250.004442             
26.720000                4809.602927              0.000000                 -5250.004444             
26.730000                4811.402928              0.000000                 -5250.004447             
26.740000                4813.202928              0.000000                 -5250.004449             
26.750000                4815.002928              0.000000                 -5250.004451             
26.760000                4816.802928              0.000000                 -5250.004453             
26.770000                4818.602928              0.000000                 -5250.004455             
26.780000                4820.402928              0.000000                 -5250.004457             
26.790000                4822.202928              0.000000                 -5250.004459             
26.800000                4824.002928              0.000000                 -5250.004461             
26.810000                4825.802928              0.000000                 -5250.004463             
26.820000                4827.602929              0.000000                 -5250.004465             
26.830000                4829.402929              0.000000                 -5250.004467             
26.840000                4831.202929              0.000000                 -5250.004469             
26.850000                4833.002929              0.000000                 -5250.004471             
26.860000                4834.802929              0.000000                 -5250.004473             
26.870000                4836.602930              0.000000                 -5250.004475             
26.880000                4838.402930              0.000000                 -5250.004476             
26.890000                4840.202930              0.000000                 -5250.004478             
26.900000                4842.002930              0.000000                 -5250.004480             
26.910000                4843.802931              0.000000                 -5250.004482             
26.920000                4845.602931              0.000000                 -5250.004484             
26.930000                4847.402931              0.000000                 -5250.004486             
26.940000                4849.202932              0.000000                 -5250.004488             
26.950000                4851.002932              0.000000                 -5250.004490             
26.960000                4852.802932              0.000000                 -5250.004492             
26.970000                4854.602933              0.000000                 -5250.004494             
26.980000                4856.402933              0.000000                 -5250.004496             
26.990000                4858.202934              0.000000                 -5250.004498             
27.000000                4860.002934              0.000000                 -5250.004500             
27.010000                4861.802935              0.000000                 -5250.004502             
27.020000                4863.602935              0.000000                 -5250.004504             
27.030000                4865.402936              0.000000                 -5250.004506             
27.040000                4867.202936              0.000000                 -5250.004508             
27.050000                4869.002937              0.000000                 -5250.004510             
27.060000                4870.802937              0.000000                 -5250.004512             
27.070000                4872.602938              0.000000                 -5250.004514             
27.080000                4874.402939              0.000000                 -5250.004516             
27.090000                4876.202939              0.000000                 -5250.004518             
27.100000                4878.002940              0.000000                 -5250.004520             
27.110000                4879.802941              0.000000                 -5250.004522             
27.120000                4881.602942              0.000000                 -5250.004524             
27.130000                4883.402942              0.000000                 -5250.004525             
27.140000                4885.202943              0.000000                 -5250.004527             
27.150000                4887.002944              0.000000                 -5250.004529             
27.160000                4888.802945              0.000000                 -5250.004531             
27.170000                4890.602946              0.000000                 -5250.004533             
27.180000                4892.402947              0.000000                 -5250.004535             
27.190000                4894.202948              0.000000                 -5250.004537             
27.200000                4896.002949              0.000000                 -5250.004539             
27.210000                4897.802950              0.000000                 -5250.004541             
27.220000                4899.602951              0.000000                 -5250.004543             
27.230000                4901.402952              0.000000                 -5250.004545             
27.240000                4903.202953              0.000000                 -5250.004547             
27.250000                4905.002954              0.000000                 -5250.004549             
27.260000                4906.802955              0.000000                 -5250.004551             
27.270000                4908.602956              0.000000                 -5250.004552             
27.280000                4910.402957              0.000000                 -5250.004554             
27.290000                4912.202959              0.000000                 -5250.004556             
27.300000                4914.002960              0.000000                 -5250.004558             
27.310000                4915.802961              0.000000                 -5250.004560             
27.320000                4917.602963              0.000000                 -5250.004562             
27.330000                4919.402964              0.000000                 -5250.004564             
27.340000                4921.202965              0.000000                 -5250.004566             
27.350000                4923.002967              0.000000                 -5250.004568             
27.360000                4924.802968              0.000000                 -5250.004570             
27.370000                4926.602970              0.000000                 -5250.004572             
27.380000                4928.402972              0.000000                 -5250.004574             
27.390000                4930.202973              0.000000                 -5250.004575             
27.400000                4932.002975              0.000000                 -5250.004577             
27.410000                4933.802977              0.000000                 -5250.004579             
27.420000                4935.602978              0.000000                 -5250.004581             
27.430000                4937.402980              0.000000                 -5250.004583             
27.440000                4939.202982              0.000000                 -5250.004585             
27.450000                4941.002984              0.000000                 -5250.004587             
27.460000                4942.802986              0.000000                 -5250.004589             
27.470000                4944.602988              0.000000                 -5250.004591             
27.480000                4946.402990              0.000000                 -5250.004593             
27.490000                4948.202992              0.000000                 -5250.004595             
27.500000                4950.002994              0.000000                 -5250.004597             
27.510000                4951.802996              0.000000                 -5250.004599             
27.520000                4953.602998              0.000000                 -5250.004600             
27.530000                4955.403000              0.000000                 -5250.004602             
27.540000                4957.203002              0.000000                 -5250.004604             
27.550000                4959.003005              0.000000                 -5250.004606             
27.560000                4960.803007              0.000000                 -5250.004608             
27.570000                4962.603010              0.000000                 -5250.004610             
27.580000                4964.403012              0.000000                 -5250.004612             
27.590000                4966.203015              0.000000                 -5250.004614             
27.600000                4968.003017              0.000000                 -5250.004616             
27.610000                4969.803020              0.000000                 -5250.004618             
27.620000                4971.603022              0.000000                 -5250.004620             
27.630000                4973.403025              0.000000                 -5250.004622             
27.640000                4975.203028              0.000000                 -5250.004624             
27.650000                4977.003031              0.000000                 -5250.004625             
27.660000                4978.803033              0.000000                 -5250.004627             
27.670000                4980.603036              0.000000                 -5250.004629             
27.680000                4982.403039              0.000000                 -5250.004631             
27.690000                4984.203042              0.000000                 -5250.004633             
27.700000                4986.003046              0.000000                 -5250.004635             
27.710000                4987.803049              0.000000                 -5250.004637             
27.720000                4989.603052              0.000000                 -5250.004639             
27.730000                4991.403055              0.000000                 -5250.004641             
27.740000                4993.203058              0.000000                 -5250.004643             
27.750000                4995.003062              0.000000                 -5250.004645             
27.760000                4996.803065              0.000000                 -5250.004647             
27.770000                4998.603069              0.000000                 -5250.004649             
27.780000                5000.403072              0.000000                 -5250.004651             
27.790000                5002.203076              0.000000                 -5250.004653             
27.800000                5004.003080              0.000000                 -5250.004655             
27.810000                5005.803083              0.000000                 -5250.004657             
27.820000                5007.603087              0.000000                 -5250.004658             
27.830000                5009.403091              0.000000                 -5250.004660             
27.840000                5011.203095              0.000000                 -5250.004662             
27.850000                5013.003099              0.000000                 -5250.004664             
27.860000                5014.803103              0.000000                 -5250.004666             
27.870000                5016.603107              0.000000                 -5250.004668             
27.880000                5018.403111              0.000000                 -5250.004670             
27.890000                5020.203116              0.000000                 -5250.004672             
27.900000                5022.003120              0.000000                 -5250.004674             
27.910000                5023.803124              0.000000                 -5250.004676             
27.920000                5025.603129              0.000000                 -5250.004678             
27.930000                5027.403133              0.000000                 -5250.004680             
27.940000                5029.203138              0.000000                 -5250.004682             
27.950000                5031.003143              0.000000                 -5250.004684             
27.960000                5032.803147              0.000000                 -5250.004686             
27.970000                5034.603152              0.000000                 -5250.004688             
27.980000                5036.403157              0.000000                 -5250.004690             
27.990000                5038.203162              0.000000                 -5250.004692             
28.000000                5040.003167              0.000000                 -5250.004694             
28.010000                5041.803172              0.000000                 -5250.004696             
28.020000                5043.603178              0.000000                 -5250.004698             
28.030000                5045.403183              0.000000                 -5250.004700             
28.040000                5047.203188              0.000000                 -5250.004702             
28.050000                5049.003194              0.000000                 -5250.004704             
28.060000                5050.803199              0.000000                 -5250.004706             
28.070000                5052.603205              0.000000                 -5250.004708             
28.080000                5054.403211              0.000000                 -5250.004710             
28.090000                5056.203216              0.000000                 -5250.004712             
28.100000                5058.003222              0.000000                 -5250.004714             
28.110000                5059.803228              0.000000                 -5250.004717             
28.120000                5061.603234              0.000000                 -5250.004719             
28.130000                5063.403240              0.000000                 -5250.004721             
28.140000                5065.203246              0.000000                 -5250.004723             
28.150000                5067.003253              0.000000                 -5250.004725             
28.160000                5068.803259              0.000000                 -5250.004727             
28.170000                5070.603265              0.000000                 -5250.004729             
28.180000                5072.403272              0.000000                 -5250.004731             
28.190000                5074.203279              0.000000                 -5250.004733             
28.200000                5076.003285              0.000000                 -5250.004735             
28.210000                5077.803292              0.000000                 -5250.004737             
28.220000                5079.603299              0.000000                 -5250.004739             
28.230000                5081.403306              0.000000                 -5250.004742             
28.240000                5083.203313              0.000000                 -5250.004744             
28.250000                5085.003320              0.000000                 -5250.004746             
28.260000                5086.803327              0.000000                 -5250.004748             
28.270000                5088.603335              0.000000                 -5250.004750             
28.280000                5090.403342              0.000000                 -5250.004752             
28.290000                5092.203350              0.000000                 -5250.004754             
28.300000                5094.003357              0.000000                 -5250.004756             
28.310000                5095.803365              0.000000                 -5250.004759             
28.320000                5097.603373              0.000000                 -5250.004761             
28.330000                5099.403381              0.000000                 -5250.004763             
28.340000                5101.203389              0.000000                 -5250.004765             
28.350000                5103.003397              0.000000                 -5250.004767             
28.360000                5104.803405              0.000000                 -5250.004770             
28.370000                5106.603414              0.000000                 -5250.004772             
28.380000                5108.403422              0.000000                 -5250.004774             
28.390000                5110.203431              0.000000                 -5250.004776             
28.400000                5112.003439              0.000000                 -5250.004778             
28.410000                5113.803448              0.000000                 -5250.004781             
28.420000                5115.603457              0.000000                 -5250.004783             
28.430000                5117.403466              0.000000                 -5250.004785             
28.440000                5119.203475              0.000000                 -5250.004787             
28.450000                5121.003484              0.000000                 -5250.004790             
28.460000                5122.803494              0.000000                 -5250.004792             
28.470000                5124.603503              0.000000                 -5250.004794             
28.480000                5126.403513              0.000000                 -5250.004796             
28.490000                5128.203522              0.000000                 -5250.004799             
28.500000                5130.003532              0.000000                 -5250.004801             
28.510000                5131.803542              0.000000                 -5250.004803             
28.520000                5133.603552              0.000000                 -5250.004806             
28.530000                5135.403562              0.000000                 -5250.004808             
28.540000                5137.203572              0.000000                 -5250.004810             
28.550000                5139.003583              0.000000                 -5250.004813             
28.560000                5140.803593              0.000000                 -5250.004815             
28.570000                5142.603604              0.000000                 -5250.004817             
28.580000                5144.403614              0.000000                 -5250.004820             
28.590000                5146.203625              0.000000                 -5250.004822             
28.600000                5148.003636              0.000000                 -5250.004824             
28.610000                5149.803647              0.000000                 -5250.004827             
28.620000                5151.603658              0.000000                 -5250.004829             
28.630000                5153.403670              0.000000                 -5250.004832             
28.640000                5155.203681              0.000000                 -5250.004834             
28.650000                5157.003693              0.000000                 -5250.004836             
28.660000                5158.803704              0.000000                 -5250.004839             
28.670000                5160.603716              0.000000                 -5250.004841             
28.680000                5162.403728              0.000000                 -5250.004844             
28.690000                5164.203740              0.000000                 -5250.004846             
28.700000                5166.003752              0.000000                 -5250.004849             
28.710000                5167.803765              0.000000                 -5250.004851             
28.720000                5169.603777              0.000000                 -5250.004854             
28.730000                5171.403790              0.000000                 -5250.004856             
28.740000                5173.203802              0.000000                 -5250.004859             
28.750000                5175.003815              0.000000                 -5250.004861             
28.760000                5176.803828              0.000000                 -5250.004864             
28.770000                5178.603841              0.000000                 -5250.004866             
28.780000                5180.403855              0.000000                 -5250.004869             
28.790000                5182.203868              0.000000                 -5250.004871             
28.800000                5184.003882              0.000000                 -5250.004874             
28.810000                5185.803895              0.000000                 -5250.004877             
28.820000                5187.603909              0.000000                 -5250.004879             
28.830000                5189.403923              0.000000                 -5250.004882             
28.840000                5191.203937              0.000000                 -5250.004884             
28.850000                5193.003952              0.000000                 -5250.004887             
28.860000                5194.803966              0.000000                 -5250.004890             
28.870000                5196.603981              0.000000                 -5250.004892             
28.880000                5198.403995              0.000000                 -5250.004895             
28.890000                5200.204010              0.000000                 -5250.004898             
28.900000                5202.004025              0.000000                 -5250.004901             
28.910000                5203.804040              0.000000                 -5250.004903             
28.920000                5205.604056              0.000000                 -5250.004906             
28.930000                5207.404071              0.000000                 -5250.004909             
28.940000                5209.204087              0.000000                 -5250.004911             
28.950000                5211.004102              0.000000                 -5250.004914             
28.960000                5212.804118              0.000000                 -5250.004917             
28.970000                5214.604135              0.000000                 -5250.004920             
28.980000                5216.404151              0.000000                 -5250.004923             
28.990000                5218.204167              0.000000                 -5250.004925             
29.000000                5220.004184              0.000000                 -5250.004928             
29.010000                5221.804200              0.000000                 -5250.004931             
29.020000                5223.604217              0.000000                 -5250.004934             
29.030000                5225.404234              0.000000                 -5250.004937             
29.040000                5227.204252              0.000000                 -5250.004940             
29.050000                5229.004269              0.000000                 -5250.004943             
29.060000                5230.804286              0.000000                 -5250.004946             
29.070000                5232.604304              0.000000                 -5250.004949             
29.080000                5234.404322              0.000000                 -5250.004951             
29.090000                5236.204340              0.000000                 -5250.004954             
29.100000                5238.004358              0.000000                 -5250.004957             
29.110000                5239.804377              0.000000                 -5250.004960             
29.120000                5241.604395              0.000000                 -5250.004963             
29.130000                5243.404414              0.000000                 -5250.004966             
29.140000                5245.204433              0.000000                 -5250.004970             
29.150000                5247.004452              0.000000                 -5250.004973             
29.160000                5248.804471              0.000000                 -5250.004976             
29.170000                5250.604490              0.000000                 -5250.004979             
29.180000                5252.404510              0.000000                 -5250.004982             
29.190000                5254.204530              0.000000                 -5250.004985             
29.200000                5256.004550              0.000000                 -5250.004988             
29.210000                5257.804570              0.000000                 -5250.004991             
29.220000                5259.604590              0.000000                 -5250.004994             
29.230000                5261.404611              0.000000                 -5250.004998             
29.240000                5263.204631              0.000000                 -5250.005001             
29.250000                5265.004652              0.000000                 -5250.005004             
29.260000                5266.804673              0.000000                 -5250.005007             
29.270000                5268.604695              0.000000                 -5250.005011             
29.280000                5270.404716              0.000000                 -5250.005014             
29.290000                5272.204738              0.000000                 -5250.005017             
29.300000                5274.004759              0.000000                 -5250.005021             
29.310000                5275.804781              0.000000                 -5250.005024             
29.320000                5277.604804              0.000000                 -5250.005027             
29.330000                5279.404826              0.000000                 -5250.005031             
29.340000                5281.204849              0.000000                 -5250.005034             
29.350000                5283.004871              0.000000                 -5250.005037             
29.360000                5284.804894              0.000000                 -5250.005041             
29.370000                5286.604918              0.000000                 -5250.005044             
29.380000                5288.404941              0.000000                 -5250.005048             
29.390000                5290.204965              0.000000                 -5250.005051             
29.400000                5292.004988              0.000000                 -5250.005055             
29.410000                5293.805012              0.000000                 -5250.005058             
29.420000                5295.605036              0.000000                 -5250.005062             
29.430000                5297.405061              0.000000                 -5250.005065             
29.440000                5299.205085              0.000000                 -5250.005069             
29.450000                5301.005110              0.000000                 -5250.005073             
29.460000                5302.805135              0.000000                 -5250.005076             
29.470000                5304.605161              0.000000                 -5250.005080             
29.480000                5306.405186              0.000000                 -5250.005083             
29.490000                5308.205212              0.000000                 -5250.005087             
29.500000                5310.005237              0.000000                 -5250.005091             
29.510000                5311.805264              0.000000                 -5250.005095             
29.520000                5313.605290              0.000000                 -5250.005098             
29.530000                5315.405316              0.000000                 -5250.005102             
29.540000                5317.205343              0.000000                 -5250.005106             
29.550000                5319.005370              0.000000                 -5250.005110             
29.560000                5320.805397              0.000000                 -5250.005114             
29.570000                5322.605425              0.000000                 -5250.005118             
29.580000                5324.405452              0.000000                 -5250.005121             
29.590000                5326.205480              0.000000                 -5250.005125             
29.600000                5328.005508              0.000000                 -5250.005129             
29.610000                5329.805536              0.000000                 -5250.005133             
29.620000                5331.605565              0.000000                 -5250.005137             
29.630000                5333.405594              0.000000                 -5250.005141             
29.640000                5335.205623              0.000000                 -5250.005145             
29.650000                5337.005652              0.000000                 -5250.005149             
29.660000                5338.805681              0.000000                 -5250.005153             
29.670000                5340.605711              0.000000                 -5250.005157             
29.680000                5342.405741              0.000000                 -5250.005162             
29.690000                5344.205771              0.000000                 -5250.005166             
29.700000                5346.005802              0.000000                 -5250.005170             
29.710000                5347.805832              0.000000                 -5250.005174             
29.720000                5349.605863              0.000000                 -5250.005178             
29.730000                5351.405894              0.000000                 -5250.005183             
29.740000                5353.205925              0.000000                 -5250.005187             
29.750000                5355.005957              0.000000                 -5250.005191             
29.760000                5356.805989              0.000000                 -5250.005195             
29.770000                5358.606021              0.000000                 -5250.005200             
29.780000                5360.406053              0.000000                 -5250.005204             
29.790000                5362.206086              0.000000                 -5250.005209             
29.800000                5364.006119              0.000000                 -5250.005213             
29.810000                5365.806152              0.000000                 -5250.005218             
29.820000                5367.606185              0.000000                 -5250.005222             
29.830000                5369.406219              0.000000                 -5250.005227             
29.840000                5371.206253              0.000000                 -5250.005231             
29.850000                5373.006287              0.000000                 -5250.005236             
29.860000                5374.806321              0.000000                 -5250.005240             
29.870000                5376.606356              0.000000                 -5250.005245             
29.880000                5378.406391              0.000000                 -5250.005250             
29.890000                5380.206426              0.000000                 -5250.005254             
29.900000                5382.006461              0.000000                 -5250.005259             
29.910000                5383.806497              0.000000                 -5250.005264             
29.920000                5385.606533              0.000000                 -5250.005268             
29.930000                5387.406569              0.000000                 -5250.005273             
29.940000                5389.206606              0.000000                 -5250.005278             
29.950000                5391.006642              0.000000                 -5250.005283             
29.960000                5392.806679              0.000000                 -5250.005288             
29.970000                5394.606717              0.000000                 -5250.005293             
29.980000                5396.406754              0.000000                 -5250.005298             
29.990000                5398.206792              0.000000                 -5250.005303             
30.000000                5400.006830              0.000000                 -5250.005308             
30.010000                5401.806869              0.000000                 -5250.005313             
30.020000                5403.606907              0.000000                 -5250.005318             
30.030000                5405.406946              0.000000                 -5250.005323             
30.040000                5407.206986              0.000000                 -5250.005328             
30.050000                5409.007025              0.000000                 -5250.005333             
30.060000                5410.807065              0.000000                 -5250.005338             
30.070000                5412.607105              0.000000                 -5250.005344             
30.080000                5414.407145              0.000000                 -5250.005349             
30.090000                5416.207186              0.000000                 -5250.005354             
30.100000                5418.007227              0.000000                 -5250.005359             
30.110000                5419.807268              0.000000                 -5250.005365             
30.120000                5421.607310              0.000000                 -5250.005370             
30.130000                5423.407352              0.000000                 -5250.005376             
30.140000                5425.207394              0.000000                 -5250.005381             
30.150000                5427.007436              0.000000                 -5250.005387             
30.160000                5428.807479              0.000000                 -5250.005392             
30.170000                5430.607522              0.000000                 -5250.005398             
30.180000                5432.407566              0.000000                 -5250.005403             
30.190000                5434.207609              0.000000                 -5250.005409             
30.200000                5436.007653              0.000000                 -5250.005415             
30.210000                5437.807698              0.000000                 -5250.005420             
30.220000                5439.607742              0.000000                 -5250.005426             
30.230000                5441.407787              0.000000                 -5250.005432             
30.240000                5443.207832              0.000000                 -5250.005438             
30.250000                5445.007878              0.000000                 -5250.005443             
30.260000                5446.807924              0.000000                 -5250.005449             
30.270000                5448.607970              0.000000                 -5250.005455             
30.280000                5450.408016              0.000000                 -5250.005461             
30.290000                5452.208063              0.000000                 -5250.005467             
30.300000                5454.008110              0.000000                 -5250.005473             
30.310000                5455.808157              0.000000                 -5250.005479             
30.320000                5457.608205              0.000000                 -5250.005485             
30.330000                5459.408253              0.000000                 -5250.005491             
30.340000                5461.208302              0.000000                 -5250.005498             
30.350000                5463.008350              0.000000                 -5250.005504             
30.360000                5464.808399              0.000000                 -5250.005510             
30.370000                5466.608449              0.000000                 -5250.005516             
30.380000                5468.408498              0.000000                 -5250.005523             
30.390000                5470.208548              0.000000                 -5250.005529             
30.400000                5472.008599              0.000000                 -5250.005535             
30.410000                5473.808649              0.000000                 -5250.005542             
30.420000                5475.608700              0.000000                 -5250.005548             
30.430000                5477.408751              0.000000                 -5250.005555             
30.440000                5479.208803              0.000000                 -5250.005562             
30.450000                5481.008855              0.000000                 -5250.005568             
30.460000                5482.808907              0.000000                 -5250.005575             
30.470000                5484.608960              0.000000                 -5250.005581             
30.480000                5486.409013              0.000000                 -5250.005588             
30.490000                5488.209066              0.000000                 -5250.005595             
30.500000                5490.009120              0.000000                 -5250.005602             
30.510000                5491.809174              0.000000                 -5250.005609             
30.520000                5493.609228              0.000000                 -5250.005615             
30.530000                5495.409283              0.000000                 -5250.005622             
30.540000                5497.209338              0.000000                 -5250.005629             
30.550000                5499.009393              0.000000                 -5250.005636             
30.560000                5500.809449              0.000000                 -5250.005644             
30.570000                5502.609505              0.000000                 -5250.005651             
30.580000                5504.409561              0.000000                 -5250.005658             
30.590000                5506.209618              0.000000                 -5250.005665             
30.600000                5508.009675              0.000000                 -5250.005672             
30.610000                5509.809733              0.000000                 -5250.005679             
30.620000                5511.609791              0.000000                 -5250.005687             
30.630000                5513.409849              0.000000                 -5250.005694             
30.640000                5515.209907              0.000000                 -5250.005702             
30.650000                5517.009966              0.000000                 -5250.005709             
30.660000                5518.810025              0.000000                 -5250.005717             
30.670000                5520.610085              0.000000                 -5250.005724             
